id,name,description,xrefs,parents
0035123,palatomaxillary suture,"Line of union, in the floor of the orbit, between the orbital process of the palatine bone and the orbital surface of the maxilla.",FMA:52964,BFO:0000050 some UBERON:0001697|RO:0002176 some UBERON:0001682|RO:0002176 some UBERON:0002397|UBERON:0010313|UBERON:4200215
0035124,palatoethmoidal suture,A line of junction of the orbital process of the palatine bone and the orbital plate of the ethmoid.,FMA:52965,RO:0002176 some UBERON:0001679|RO:0002176 some UBERON:0001682|UBERON:4200215
0035126,transverse palatine suture,The line of junction between the processes of the maxilla and the horizontal parts of the palatine bones that form the hard palate.,FMA:52971,BFO:0000050 some UBERON:0003216|RO:0002176 some UBERON:0002397|RO:0002176 some UBERON:0018242|UBERON:0010313|UBERON:4200215
0035133,longitudinal arch of pes,A curved region of the skeleton of the pes (foot) formed by the tarsal and metatarsal bones.,FMA:75030,BFO:0000050 some UBERON:0002387|BFO:0000051 some UBERON:0009879|BFO:0000051 some UBERON:0010545|CARO:0000000|RO:0000086 some PATO:0001594|UBERON:0000075
0035139,anterior nasal spine of maxilla,A pointed projection at the front extremity of the intermaxillary suture.,FMA:75770,BFO:0000050 some UBERON:0002397|UBERON:0010313|UBERON:4100000
0035144,preputial space,Space between the prepuce and glans penis or clitoris.,FMA:28606,BFO:0000050 some UBERON:0011374|CARO:0000000|UBERON:0000464
0035150,superior cerebral vein,"The Superior Cerebral Veins, eight to twelve in number, drain the superior, lateral, and medial surfaces of the hemispheres, and are mainly lodged in the sulci between the gyri, but some run across the gyri. They open into the superior sagittal sinus; the anterior veins runs nearly at right angles to the sinus; the posterior and larger veins are directed obliquely forward and open into the sinus in a direction more or less opposed to the current of the blood contained within it.",FMA:50978,RO:0002170 some UBERON:0001642|UBERON:0016559
0035152,internal cerebral vein,"The internal cerebral veins (veins of Galen; deep cerebral veins) drain the deep parts of the hemisphere and are two in number; each is formed near the interventricular foramen by the union of the terminal and choroid veins. They run backward parallel with one another, between the layers of the tela chorioidea of the third ventricle, and beneath the splenium of the corpus callosum, where they unite to form a short trunk, the great cerebral vein; just before their union each receives the corresponding basal vein.",FMA:51003|NCIT:C32838,RO:0002170 some UBERON:0006666|UBERON:0001663
0035153,dorsolateral prefrontal cortex layer 1,Most superficial layer of the Dorsolateral Prefrontal Cortex (DLPFC).,NLX:156731,BFO:0000050 some UBERON:0009834|UBERON:0005390
0035154,dorsolateral prefrontal cortex layer 2,Layer 2 of neocortex lying just deep to superficial layer 1 of dorsolateral prefrontal cortex.,NLX:156732|PBA:12986,BFO:0000050 some UBERON:0009834|UBERON:0005391
0035155,dorsolateral prefrontal cortex layer 3,Layer 3 of dorsolateral prefrontal cortex lying deep to the layer 2 and cytoarchitectonically defined by numerous small pyramidal neurons.,NLX:156733|PBA:12987,BFO:0000050 some UBERON:0009834|UBERON:0005392
0035156,dorsolateral prefrontal cortex layer 4,Layer 4 of dorsolateral prefrontal cortex lying deep to the external pyramidal layer and cytoarchitectonically defined by presence of small cells.,NLX:156734|PBA:12988,BFO:0000050 some UBERON:0009834|UBERON:0005393
0035157,dorsolateral prefrontal cortex layer 5,Layer 5 of dorsolateral prefrontal cortex lying deep to the internal granule cell layer 4 and cytoarchitectonically divisible into layers 5a and 5b. Layer 5a is characterized by the predominance of large pyramidal cell bodies. Layer 5b is pale in comparison.,NLX:156735|PBA:12989,BFO:0000050 some UBERON:0009834|UBERON:0005394
0035158,dorsolateral prefrontal cortex layer 6,Innermost layer of dorsolateral prefrontal cortex lying deep to the internal pyramidal cell layer 5. It is cytoarchitectonically defined in the DLPFC by cells of varying sizes. DLPFC layer 6a is characterized by more neurons and layer 6b has comparatively more glia.,NLX:156736|PBA:12990,BFO:0000050 some UBERON:0009834|UBERON:0005395
0035159,entire surface of organism,"Anatomical surface, which is the external surface of the whole body. Examples: There is only one body surface.",FMA:61695|NCIT:C29667,RO:0002221 some UBERON:0000468|UBERON:0006984
0035162,infraclavicular lymph node,A lymph node located in the area below the clavicle.,FMA:14193|NCIT:C63705,UBERON:0015917
0035165,posterior surface of prostate,The flattened aspect of the prostate with a slight furrow facing the rectum and anus.,FMA:19592|NCIT:C13095,BSPO:0000122 some UBERON:0002367|RO:0002007 some UBERON:0002367|UBERON:0035480
0035168,infraclavicular region,The region below the clavicle.,FMA:61479|NCIT:C25268,BFO:0000050 some UBERON:0001443|UBERON:0000475
0035174,right ear,The organ of hearing located on the right side of the head.,FMA:53641|NCIT:C81285,BSPO:0000121 some UBERON:0000033|UBERON:0001690|UBERON:0015212
0035177,abdominal part of esophagus,Clinical esophageal segment composed of smooth muscle. It corresponds to the inferior part of the lower third topographic segment of the esophagus.,FMA:9397|NCIT:C12252,BFO:0000050 some UBERON:0001043|CARO:0000000|UBERON:0013522
0035180,sigmoid artery,"The sigmoid arteries, two or three in number, run obliquely downward and to the left behind the peritoneum and in front of the Psoas major, ureter, and internal spermatic vessels. Their branches supply the lower part of the descending colon, the iliac colon, and the sigmoid or pelvic colon; anastomosing above with the left colic, and below with the superior hemorrhoidal artery.",FMA:14830|NCIT:C33549,BFO:0000050 some UBERON:0001183|RO:0002380 some UBERON:0001183|UBERON:0004573
0035183,calcarine artery,An artery that branches from the medial occipital artery that aligns with the calcarine sulcus.,FMA:50655|NCIT:C32251,BFO:0000050 some RO:0002577|RO:0002170 some UBERON:0001636|UBERON:0001637
0035195,plantar metatarsal artery,"The plantar metatarsal arteries (digital branches) are four in number, and run forward between the metatarsal bones and in contact with the Interossei. Each divides into a pair of plantar digital arteries which supply the adjacent sides of the toes. Near their points of division each sends upward an anterior perforating branch to join the corresponding dorsal metatarsal artery. The first plantar metatarsal artery (arteria princeps hallucis) springs from the junction between the lateral plantar and deep plantar arteries and sends a digital branch to the medial side of the first toe. The digital branch for the lateral side of the fifth toe arise from the lateral plantar artery near the base of the fifth metatarsal bone.",FMA:43956|NCIT:C52743,BFO:0000050 some UBERON:0001538|UBERON:0003516|UBERON:0004573
0035198,superficial lymphatic vessel,The tubules that carry lymph throughout the body that are just beneath the surface of the skin.,FMA:52011|NCIT:C33663,BFO:0000050 some UBERON:0035549|UBERON:0001473
0035201,gastrocolic ligament,A major portion of the greater omentum between the stomach and the transverse colon.,FMA:16552|NCIT:C32667,BFO:0000050 some UBERON:0005448|RO:0002176 some UBERON:0000945|RO:0002176 some UBERON:0001157|UBERON:0034696
0035204,occipital lymph node,A lymph node located in the back of the head adjacent to the trapezius muscle.,FMA:61214|NCIT:C98188,BFO:0000050 some UBERON:0000033|UBERON:0015870|UBERON:0015917
0035207,deep fibular nerve,A branch of the common peroneal nerve. It innervates the ankle and toes.,FMA:44771|NCIT:C92602,BFO:0000050 some UBERON:0001324|RO:0002134 some UBERON:0001385|RO:0002134 some UBERON:0010524|RO:0002380 some UBERON:0001324|UBERON:0003431|UBERON:0035652
0035210,paracolic gutter,"The paracolic gutters (paracolic sulci, paracolic recesses) are spaces between the colon and the abdominal wall. There are two paracolic gutters: The right lateral paracolic gutter. The left lateral paracolic gutter. These gutters are clinically important because they allow a passage for infectious fluids from different compartments of the abdomen. For example; fluid from an infected appendix can track up the right paracolic gutter to the hepatorenal recess.",FMA:14719|NCIT:C89787,UBERON:0000093
0035213,basal zone of heart,The superior portion of the heart located opposite to the apical portion. It is formed mainly by the left atrium.,FMA:223286|NCIT:C48589,BFO:0000050 some UBERON:0000948|UBERON:0004120|UBERON:0034944
0035216,thoracic part of esophagus,Zone of esophagus located in the thorax.,FMA:9396|NCIT:C12251,BFO:0000050 some UBERON:0001043|CARO:0000000|UBERON:0013522
0035219,parasternal lymph node,"Any of the lymph nodes of the breast located under the ribcage, near the sternum.",FMA:5849|NCIT:C32853,UBERON:0007644
0035225,anterior temporal artery,A branch of the middle cerebral artery that supplies blood to the anterior part of the temporal lobe.,FMA:50382|NCIT:C32113,RO:0002380 some UBERON:0001627|UBERON:0001632|UBERON:0035350
0035228,tonsillar fossa,"Between the plica triangularis and the surface of the palatine tonsils is a space known as the tonsillar fossa (or tonsillar sinus); in many cases, however, this sinus is obliterated by its walls becoming adherent.",FMA:55041|NCIT:C12235,BFO:0000050 some UBERON:0002372|CARO:0000000|UBERON:0000464
0035231,superficial middle cerebral vein,A vein that runs along the fissure of Sylvius to the cavernous sinus on the lateral surface of the brain and connects to the superior sagittal and transverse sinuses.,FMA:50983|NCIT:C33664,RO:0002376 some UBERON:0003712|UBERON:0001663
0035234,medial circumflex femoral vein,A circumflex femoral vein that accompanies the medial circumflex femoral artery.,FMA:44325|NCIT:C52688,BFO:0000050 some RO:0002577|RO:0002376 some UBERON:0001361|UBERON:0001638
0035243,anal sinus,"Furrows, with pouchlike recesses at the lower end, separating the rectal columns.",FMA:15717|NCIT:C32070,BFO:0000050 some UBERON:0000159|CARO:0000000|UBERON:0000464
0035249,posterior external jugular vein,A vein that drains the superficial muscles and integument of the upper back portion of the neck into the external jugular vein.,FMA:14318|NCIT:C33360,BFO:0000050 some RO:0002577|RO:0002376 some UBERON:0001101|UBERON:0001638
0035252,left subcostal vein,A vein that extends along the bottom of the twelfth rib on the left side of the body.,FMA:4951|NCIT:C53125,BFO:0000050 some RO:0002577|BSPO:0000120 some UBERON:0000468|RO:0002170 some UBERON:0006663|UBERON:0001099|UBERON:0015212
0035258,mons pubis,"A structure composed of adipose tissue lying above the pubic bone of adult women, anterior to the symphysis pubis. The mons pubis forms the anterior portion of the vulva, and limits the perineal region proximally and anteriorly.",FMA:20218|NCIT:C33139,BFO:0000050 some UBERON:0000997|UBERON:0000475|UBERON:0005156
0035267,neck of gallbladder,The narrowest portion of the gallbladder and distal to the cystic duct.,FMA:14538|NCIT:C32649,BFO:0000050 some UBERON:0002110|UBERON:0001560|UBERON:0004119
0035273,superior thoracic artery,"The superior thoracic artery (highest thoracic artery) is a small vessel normally arising from the first division of the axillary artery, but may arise from the thoracoacromial artery, itself a branch of the second division of the axillary artery. Running forward and medialward along the upper border of the pectoralis minor, the superior thoracic artery passes between it and the pectoralis major to the side of the chest. It supplies branches to the first and second intercostal spaces as well as to the superior portion of serratus anterior. It anastomoses with the internal mammary and intercostal arteries.",FMA:22668|NCIT:C33701,BFO:0000050 some UBERON:0001394|BFO:0000050 some UBERON:0001533|RO:0002380 some UBERON:0001394|RO:0002380 some UBERON:0001533|UBERON:0004573
0035276,epigastrium,The upper central region of the abdomen between the costal margins and the subcostal plane.,FMA:20389|NCIT:C32525,BFO:0000050 some UBERON:0000916|UBERON:0034944
0035279,supraclavicular lymph node,A lymph node which is located above the clavicle.,FMA:14192|NCIT:C12903,UBERON:0002429
0035289,axillary tail of breast,An extension of the tissue of the breast which extends into the axilla.,FMA:58072|NCIT:C12305,BFO:0000050 some UBERON:0000310|UBERON:0000475
